,fruit,stage,nir_850,nir_940,R,G,B,temp_c,humidity_pct,voc_ppm
2228,banana,spoiled,0.6242,0.4378,167,146,71,15.79,80.83,7.9949
2229,banana,spoiled,0.6245,0.4431,173,152,52,14.65,84.13,6.8814
2230,banana,spoiled,0.6255,0.4389,170,151,60,14.61,83.22,6.5373
2231,banana,spoiled,0.6171,0.4407,174,149,57,13.26,81.91,8.3853
2232,banana,spoiled,0.6196,0.443,166,153,62,17.3,79.29,6.4648
2233,banana,spoiled,0.6204,0.4378,171,147,58,14.19,82.2,7.8585
2234,banana,spoiled,0.6211,0.4344,158,148,68,16.27,79.4,9.3005
2235,banana,spoiled,0.6211,0.4314,168,155,63,16.96,82.34,8.5913
2236,banana,spoiled,0.6278,0.4506,166,149,58,14.47,82.84,7.813
2237,banana,spoiled,0.6137,0.4419,159,152,55,17.94,78.04,8.3817
2238,banana,spoiled,0.6214,0.4435,170,155,56,14.71,83.66,7.8862
2239,banana,spoiled,0.6149,0.443,169,145,47,12.93,79.16,8.0761
2240,banana,spoiled,0.6197,0.4398,171,147,64,15.37,81.43,8.0143
2241,banana,spoiled,0.6092,0.4465,166,146,58,13.72,78.97,6.2609
2242,banana,spoiled,0.624,0.4387,163,152,59,15.41,84.94,7.4874
2243,banana,spoiled,0.6167,0.441,170,147,57,13.89,83.21,9.165
2244,banana,spoiled,0.6199,0.4348,173,152,56,17.01,79.8,8.5848
2245,banana,spoiled,0.6369,0.4417,169,145,60,12.98,84.97,7.9569
2246,banana,spoiled,0.6171,0.4448,168,153,54,15.87,79.14,7.8092
2247,banana,spoiled,0.625,0.4406,163,148,53,15.49,83.47,6.3176
2248,banana,spoiled,0.6123,0.4382,166,152,60,15.62,82.93,7.4731
2249,banana,spoiled,0.6209,0.4416,169,145,68,15.91,81.23,9.3871
2250,banana,spoiled,0.6242,0.4418,169,152,65,13.26,81.76,7.64
2251,banana,spoiled,0.6125,0.4481,173,149,60,13.26,82.34,8.5351
2252,banana,spoiled,0.6165,0.4386,165,150,60,15.07,81.94,8.7787
2253,banana,spoiled,0.6265,0.4384,173,145,52,12.91,84.43,6.6157
2254,banana,spoiled,0.6199,0.4392,180,151,61,17.7,82.72,7.2003
2255,banana,spoiled,0.6257,0.4392,172,146,58,14.54,79.38,7.2795
2256,banana,spoiled,0.6265,0.4313,161,149,63,15.09,82.23,7.1706
2257,banana,spoiled,0.6283,0.4408,170,148,53,14.29,80.41,7.8133
2258,banana,spoiled,0.6184,0.4348,173,146,51,13.33,81.6,9.9119
2259,banana,spoiled,0.6173,0.4351,169,141,55,16.73,77.85,7.7905
2260,banana,spoiled,0.6176,0.4379,178,153,63,17.27,83.52,7.7694
2261,banana,spoiled,0.6241,0.4307,175,149,58,13.02,82.6,7.5938
2262,banana,spoiled,0.6212,0.4416,169,148,60,12.76,79.62,8.3118
2263,banana,spoiled,0.6123,0.4592,164,155,58,17.0,80.47,8.5905
2264,banana,spoiled,0.6204,0.446,170,144,60,16.71,83.71,7.3598
2265,banana,spoiled,0.6185,0.4436,168,152,54,17.12,83.28,8.7155
2266,banana,spoiled,0.6206,0.4402,174,152,54,14.39,81.02,6.5035
2267,banana,spoiled,0.6116,0.4511,176,150,55,16.13,81.3,6.3561
2268,banana,spoiled,0.6115,0.4409,167,151,59,13.45,81.15,8.4345
2269,banana,spoiled,0.6196,0.4332,165,149,55,11.92,82.53,6.6112
2270,banana,spoiled,0.6145,0.4418,161,153,59,14.95,82.73,8.1071
2271,banana,spoiled,0.6243,0.447,171,148,57,14.01,80.84,8.3291
2272,banana,spoiled,0.6248,0.4389,167,148,60,12.31,81.81,8.9281
2273,banana,spoiled,0.6117,0.4495,173,147,65,13.88,85.46,7.778
2274,banana,spoiled,0.6275,0.4443,171,151,66,14.42,81.52,8.8775
2275,banana,spoiled,0.6193,0.4437,163,145,60,16.01,84.13,8.6158
2276,banana,spoiled,0.6195,0.436,172,149,65,14.64,82.12,7.4567
2277,banana,spoiled,0.6188,0.4372,164,148,54,13.43,79.86,6.5865
2278,banana,spoiled,0.6238,0.4495,169,148,63,14.45,81.61,6.4587
2279,banana,spoiled,0.6234,0.4391,168,149,60,14.9,82.66,7.8123
2280,banana,spoiled,0.6131,0.4448,169,149,61,14.62,83.94,6.8346
2281,banana,spoiled,0.6185,0.4333,169,152,63,12.83,81.18,10.1143
2282,banana,spoiled,0.6283,0.4495,172,152,62,12.63,80.54,7.4999
2283,banana,spoiled,0.612,0.4447,172,158,69,14.21,83.34,8.091
2284,banana,spoiled,0.6157,0.4495,173,144,61,13.31,83.72,8.2208
2285,banana,spoiled,0.6177,0.4354,173,149,57,13.6,81.08,9.4877
2286,banana,spoiled,0.6249,0.4516,163,154,62,15.57,85.75,8.1838
2287,banana,spoiled,0.6173,0.443,174,151,62,13.59,83.59,7.9253
2288,banana,spoiled,0.6265,0.4358,167,150,65,14.59,82.88,6.972
2289,banana,spoiled,0.6239,0.4277,180,147,64,16.13,81.29,6.6273
2290,banana,spoiled,0.6279,0.429,178,152,63,15.76,82.62,8.0686
2291,banana,spoiled,0.6286,0.4452,172,147,60,14.41,83.87,9.0855
2292,banana,spoiled,0.6281,0.4341,164,150,63,15.73,80.25,10.3144
2293,banana,spoiled,0.6153,0.4362,173,152,56,14.63,84.05,9.5984
2294,banana,spoiled,0.6229,0.4448,162,146,65,13.18,83.75,7.4054
2295,banana,spoiled,0.6214,0.4399,173,150,65,11.83,83.27,7.0554
2296,banana,spoiled,0.6232,0.4444,165,152,55,16.29,81.55,7.945
2297,banana,spoiled,0.6111,0.4441,168,150,68,11.67,81.54,6.82
2298,banana,spoiled,0.6173,0.4419,167,155,53,11.8,81.02,9.7756
2299,banana,spoiled,0.6227,0.4404,170,152,53,13.17,81.39,8.3139
2300,banana,spoiled,0.6099,0.4429,168,145,58,13.39,80.54,6.876
2301,banana,spoiled,0.6177,0.4474,171,152,60,12.47,83.79,8.4343
2302,banana,spoiled,0.6291,0.4471,169,147,60,14.33,82.63,6.9772
2303,banana,spoiled,0.6225,0.4377,169,140,53,11.81,81.78,7.0576
2304,banana,spoiled,0.6334,0.4368,168,152,61,11.69,82.54,10.5648
2305,banana,spoiled,0.6136,0.4304,160,147,62,16.37,84.52,6.8588
2306,banana,spoiled,0.6239,0.4463,166,146,61,12.07,83.27,7.8602
2307,banana,spoiled,0.6154,0.4475,167,156,60,15.82,84.36,7.737
2308,banana,spoiled,0.616,0.4482,174,157,64,12.31,84.41,7.2455
2309,banana,spoiled,0.6085,0.4463,170,149,56,14.02,85.42,7.8537
2310,banana,spoiled,0.6259,0.4467,178,153,65,13.77,83.45,8.7041
2311,banana,spoiled,0.622,0.4232,172,151,58,15.58,82.64,9.6108
2312,banana,spoiled,0.6121,0.4444,167,148,54,14.77,84.58,7.4592
2313,banana,spoiled,0.6162,0.4476,177,149,63,14.22,84.56,7.9419
2314,banana,spoiled,0.6249,0.442,166,145,62,16.22,85.53,8.0495
2315,banana,spoiled,0.6231,0.4339,169,149,61,14.81,83.42,7.0112
2316,banana,spoiled,0.6159,0.4391,172,147,59,12.17,79.67,7.4509
2317,banana,spoiled,0.6223,0.442,166,154,64,14.38,81.73,8.0338
2318,banana,spoiled,0.6137,0.4554,173,148,59,12.26,81.57,7.6298
2319,banana,spoiled,0.6224,0.4473,167,152,53,12.17,84.16,9.9191
2320,banana,spoiled,0.6101,0.4435,169,148,62,13.82,80.38,7.0816
2321,banana,spoiled,0.6112,0.4411,175,147,63,15.39,81.24,8.7122
2322,banana,spoiled,0.6116,0.4394,168,143,59,14.98,84.78,8.493
2323,banana,spoiled,0.6115,0.4416,171,144,60,15.56,82.65,8.092
2324,banana,spoiled,0.6258,0.4338,164,149,58,16.86,82.22,7.9239
2325,banana,spoiled,0.6138,0.4303,173,149,57,11.74,80.81,8.1301
2326,banana,spoiled,0.6145,0.4438,168,150,53,16.2,84.45,8.2387
2327,banana,spoiled,0.616,0.4457,175,148,60,16.7,85.51,7.1815
2328,banana,spoiled,0.6109,0.4537,178,145,64,11.39,82.49,7.7325
2329,banana,spoiled,0.6128,0.435,168,149,55,12.03,81.16,7.3627
2330,banana,spoiled,0.6068,0.4331,176,151,59,12.04,86.19,6.4451
2331,banana,spoiled,0.6238,0.4474,169,148,58,13.79,82.25,9.1234
2332,banana,spoiled,0.6216,0.4366,170,152,57,13.43,79.2,9.2872
2333,banana,spoiled,0.6253,0.4471,171,148,54,12.35,83.4,7.169
2334,banana,spoiled,0.6249,0.4414,172,156,58,15.13,83.26,8.1224
2335,banana,spoiled,0.624,0.4414,167,147,59,14.94,80.6,7.7108
2336,banana,spoiled,0.6196,0.4383,168,145,66,12.45,82.16,7.9588
2337,banana,spoiled,0.6234,0.4457,171,150,58,13.67,83.54,8.056
2338,banana,spoiled,0.6135,0.4375,164,149,59,13.1,84.75,7.2927
2339,banana,spoiled,0.6254,0.4431,164,157,60,15.89,83.56,7.0077
2340,banana,spoiled,0.6171,0.4432,163,145,62,13.87,81.95,8.7591
2341,banana,spoiled,0.6217,0.4266,167,152,60,16.18,82.55,9.047
2342,banana,spoiled,0.623,0.4389,166,155,64,15.54,84.13,8.8675
2343,banana,spoiled,0.6168,0.4536,167,157,65,13.47,82.67,8.4742
2344,banana,spoiled,0.6192,0.4389,168,150,56,13.61,79.39,8.2524
2345,banana,spoiled,0.6176,0.4406,168,154,65,12.31,80.06,7.0161
2346,banana,spoiled,0.6287,0.4301,163,152,58,15.44,85.31,7.0215
2347,banana,spoiled,0.6036,0.4296,174,152,65,14.98,81.01,7.1603
2348,banana,spoiled,0.6229,0.4391,168,149,63,13.17,84.35,10.0415
2349,banana,spoiled,0.627,0.4452,167,147,61,15.03,81.96,8.2036
2350,banana,spoiled,0.6132,0.4391,169,148,62,12.55,84.08,6.7188
2351,banana,spoiled,0.6137,0.4395,164,155,64,14.84,83.52,8.8776
2352,banana,spoiled,0.6174,0.4467,169,153,57,16.27,79.06,7.4159
2353,banana,spoiled,0.6261,0.4408,182,148,52,16.99,80.41,7.5497
2354,banana,spoiled,0.6168,0.4517,174,151,55,16.03,84.54,7.4688
2355,banana,spoiled,0.6221,0.4325,169,142,67,16.33,81.57,7.1958
2356,banana,spoiled,0.6156,0.4361,172,152,49,12.79,81.39,6.928
2357,banana,spoiled,0.6251,0.4424,166,155,59,16.65,82.95,7.2285
2358,banana,spoiled,0.6181,0.4458,168,152,50,14.37,80.97,9.147
2359,banana,spoiled,0.6272,0.4382,176,147,61,13.99,81.45,7.8467
2360,banana,spoiled,0.612,0.4371,170,148,63,12.41,79.68,8.125
2361,banana,spoiled,0.624,0.4381,168,150,62,14.27,79.75,7.8514
2362,banana,spoiled,0.6249,0.4347,176,148,64,15.64,83.91,8.7022
2363,banana,spoiled,0.6253,0.4303,166,152,60,12.52,83.2,7.7287
2364,banana,spoiled,0.6184,0.4393,165,149,51,13.74,85.26,7.9935
2365,banana,spoiled,0.6217,0.4489,171,153,60,15.47,81.97,7.5689
2366,banana,spoiled,0.6245,0.4375,165,149,57,17.1,85.71,8.5847
2367,banana,spoiled,0.6343,0.4363,170,153,62,14.58,82.94,7.1496
2368,banana,spoiled,0.6133,0.4423,172,146,64,13.35,81.64,6.5149
2369,banana,spoiled,0.6138,0.4453,162,155,67,12.78,83.2,8.0118
2370,banana,spoiled,0.614,0.437,172,156,59,17.31,81.12,8.7967
2371,banana,spoiled,0.6342,0.4445,172,152,64,15.22,80.1,8.9272
2372,banana,spoiled,0.6227,0.4414,166,142,54,13.46,79.4,8.2464
2373,banana,spoiled,0.6104,0.4327,175,154,59,16.58,78.7,8.3652
2374,banana,spoiled,0.6284,0.4427,174,160,70,15.16,80.38,7.2068
2375,banana,spoiled,0.6167,0.4405,168,144,59,17.31,83.35,7.0579
2376,banana,spoiled,0.6217,0.4379,176,143,49,14.62,80.87,8.0818
2377,banana,spoiled,0.6223,0.4487,163,146,57,16.72,79.97,8.0439
2378,banana,spoiled,0.6089,0.4409,168,149,59,12.86,81.83,7.2542
2379,banana,spoiled,0.6205,0.4352,169,151,56,12.95,84.77,7.9812
2380,banana,spoiled,0.6143,0.4486,168,143,57,12.95,79.97,6.965
2381,banana,spoiled,0.615,0.4267,170,147,57,13.86,79.0,7.6424
2382,banana,spoiled,0.6177,0.4342,169,138,64,14.98,82.83,9.2114
2383,banana,spoiled,0.6204,0.4326,167,145,55,13.76,80.32,8.4482
2384,banana,spoiled,0.6369,0.4456,167,144,65,16.97,83.86,7.7878
2385,banana,spoiled,0.6234,0.4315,167,155,53,14.92,80.47,7.9084
2386,banana,spoiled,0.618,0.4431,169,150,64,17.66,78.45,7.7943
2387,banana,spoiled,0.6203,0.4345,171,153,61,16.09,79.75,7.9047
2388,banana,spoiled,0.6127,0.4407,174,156,59,16.7,82.04,7.5782
2389,banana,spoiled,0.6268,0.4373,167,155,59,13.17,81.48,7.7577
2390,banana,spoiled,0.6169,0.435,179,143,61,14.75,80.61,7.0607
2391,banana,spoiled,0.6181,0.4325,172,149,56,16.44,81.0,7.1058
2392,banana,spoiled,0.6249,0.4346,168,157,63,13.7,79.97,7.3245
2393,banana,spoiled,0.6237,0.4382,171,153,51,13.73,80.75,7.5231
2394,banana,spoiled,0.6151,0.4371,172,144,61,13.91,85.01,8.3162
2395,banana,spoiled,0.6278,0.4403,169,147,58,14.02,82.35,7.9441
2396,banana,spoiled,0.6229,0.4331,170,149,54,14.54,80.58,8.2662
2397,banana,spoiled,0.6225,0.437,169,149,61,13.83,81.29,11.2661
2398,banana,spoiled,0.6095,0.4428,169,152,65,13.47,82.14,7.5472
2399,banana,spoiled,0.6245,0.4419,175,148,61,13.41,82.34,9.5033
2400,mango,raw,0.5581,0.3912,183,168,64,14.76,89.52,1.3346
2401,mango,raw,0.5462,0.3719,175,157,69,14.91,88.24,1.4513
2402,mango,raw,0.5503,0.3882,183,168,63,14.75,88.09,1.454
2403,mango,raw,0.5503,0.3788,180,173,63,14.22,88.33,1.6704
2404,mango,raw,0.556,0.3907,186,160,63,12.3,86.67,1.594
2405,mango,raw,0.5457,0.3867,183,167,60,15.77,90.12,1.4323
2406,mango,raw,0.5516,0.3843,173,172,59,15.1,83.97,1.7788
2407,mango,raw,0.5536,0.3916,177,164,62,14.61,87.31,1.3196
2408,mango,raw,0.5456,0.3823,181,161,66,13.24,86.43,1.5723
2409,mango,raw,0.5525,0.3818,176,157,62,13.25,87.23,1.5114
2410,mango,raw,0.5461,0.3776,184,168,67,14.9,88.3,1.5922
2411,mango,raw,0.5512,0.3787,181,166,67,16.05,86.98,1.5537
2412,mango,raw,0.5561,0.381,182,166,59,15.51,88.45,1.53
2413,mango,raw,0.5444,0.3973,182,169,64,15.14,86.97,1.6979
2414,mango,raw,0.5376,0.3749,177,165,66,13.51,87.65,1.4714
2415,mango,raw,0.5481,0.3982,174,161,65,14.14,86.38,1.4615
2416,mango,raw,0.552,0.3873,181,167,58,12.78,88.63,1.6457
2417,mango,raw,0.5485,0.3878,182,158,60,15.89,87.85,1.565
2418,mango,raw,0.5498,0.3863,180,171,60,12.8,86.53,1.261
2419,mango,raw,0.5501,0.379,180,165,69,16.19,88.25,1.8471
2420,mango,raw,0.5519,0.3937,175,165,59,12.76,85.68,1.5659
2421,mango,raw,0.555,0.3842,184,168,62,15.95,87.05,1.5795
2422,mango,raw,0.5448,0.375,183,159,61,15.4,86.98,1.3694
2423,mango,raw,0.5425,0.3756,177,165,69,15.4,88.58,1.5445
2424,mango,raw,0.5446,0.3759,182,168,70,13.7,87.67,1.3378
2425,mango,raw,0.5568,0.3851,185,169,67,13.29,86.04,1.3759
2426,mango,raw,0.5538,0.3898,187,168,58,16.2,88.6,1.4401
2427,mango,raw,0.5547,0.3838,179,167,64,14.49,87.23,1.5527
2428,mango,raw,0.538,0.387,181,165,66,13.04,85.6,1.3088
2429,mango,raw,0.5506,0.3848,182,163,64,16.17,83.15,1.2446
2430,mango,raw,0.5486,0.3804,181,164,65,12.96,87.52,1.2162
2431,mango,raw,0.548,0.3909,177,166,66,14.39,85.33,1.7816
2432,mango,raw,0.5512,0.3766,181,168,64,15.83,88.46,1.2447
2433,mango,raw,0.5565,0.387,180,160,70,15.34,88.88,1.2627
2434,mango,raw,0.5383,0.3828,172,156,74,16.07,86.4,1.6456
2435,mango,raw,0.5388,0.3833,175,168,58,14.77,85.17,1.6427
2436,mango,raw,0.5451,0.3946,180,169,67,12.59,90.3,1.4397
2437,mango,raw,0.5484,0.3919,177,169,64,15.53,84.72,1.5061
2438,mango,raw,0.5467,0.3875,178,171,67,15.52,88.86,1.8182
2439,mango,raw,0.5269,0.3834,183,162,73,13.22,86.45,1.345
2440,mango,raw,0.5506,0.3854,174,171,66,13.09,88.49,1.2263
2441,mango,raw,0.5421,0.3772,173,153,62,14.16,87.4,1.4581
2442,mango,raw,0.5597,0.3751,180,168,68,15.8,87.63,1.5265
2443,mango,raw,0.555,0.3777,177,166,70,16.03,83.96,1.4841
2444,mango,raw,0.5534,0.3784,181,163,60,16.43,84.74,1.6427
2445,mango,raw,0.5561,0.376,178,163,59,14.25,84.22,1.6359
2446,mango,raw,0.5418,0.3958,180,161,64,16.48,89.24,1.6099
2447,mango,raw,0.5524,0.3804,186,165,69,13.82,89.27,1.5038
2448,mango,raw,0.5509,0.3825,180,165,69,15.76,86.52,1.4704
2449,mango,raw,0.5554,0.3844,177,163,60,14.05,87.47,1.624
2450,mango,raw,0.5431,0.3888,180,165,60,13.68,84.89,1.4883
2451,mango,raw,0.5582,0.3822,183,171,60,14.72,84.68,1.5441
2452,mango,raw,0.5469,0.3962,174,167,64,15.98,87.22,1.3747
2453,mango,raw,0.5529,0.3831,181,174,61,13.32,84.24,1.6475
2454,mango,raw,0.543,0.3924,176,165,66,12.88,88.16,1.5891
2455,mango,raw,0.5501,0.3887,178,170,65,13.77,86.81,1.4147
2456,mango,raw,0.5494,0.3856,177,165,60,14.85,89.72,1.4129
2457,mango,raw,0.5514,0.4054,182,155,62,15.46,88.02,1.2388
2458,mango,raw,0.5534,0.3841,186,164,72,13.29,84.52,1.4359
2459,mango,raw,0.5513,0.3836,181,168,69,15.37,85.14,1.4221
2460,mango,raw,0.5605,0.3811,180,157,61,15.73,88.49,1.7063
2461,mango,raw,0.5452,0.3788,179,167,67,14.51,86.92,1.6307
2462,mango,raw,0.5585,0.3851,177,169,64,14.43,87.57,1.5587
2463,mango,raw,0.5541,0.387,183,159,66,14.61,85.94,1.7763
2464,mango,raw,0.5503,0.3878,177,168,66,14.53,85.01,1.2599
2465,mango,raw,0.543,0.3963,182,168,60,14.94,87.6,1.4499
2466,mango,raw,0.5559,0.3847,170,163,62,14.61,87.52,1.2003
2467,mango,raw,0.5515,0.3773,182,163,63,13.52,89.03,1.4896
2468,mango,raw,0.5448,0.3789,183,162,61,12.78,89.77,1.1768
2469,mango,raw,0.5606,0.3806,181,163,61,15.37,88.19,1.8908
2470,mango,raw,0.5494,0.3916,186,169,69,13.28,88.47,1.5924
2471,mango,raw,0.5539,0.3919,173,163,66,14.8,88.24,1.6052
2472,mango,raw,0.5594,0.3927,174,164,71,14.1,88.08,1.3143
2473,mango,raw,0.5569,0.393,180,168,72,15.12,87.54,1.4853
2474,mango,raw,0.5471,0.3829,191,156,63,15.11,87.11,1.5501
2475,mango,raw,0.5499,0.3765,183,173,68,15.23,87.55,1.6096
2476,mango,raw,0.5532,0.399,176,162,68,12.84,86.26,1.4414
2477,mango,raw,0.5515,0.3848,180,162,71,14.54,85.52,1.4536
2478,mango,raw,0.5451,0.3771,174,162,66,14.74,86.63,1.4137
2479,mango,raw,0.5504,0.3793,184,166,58,11.97,85.15,1.4748
2480,mango,raw,0.5627,0.3922,182,159,61,15.32,90.29,1.5115
2481,mango,raw,0.5568,0.382,186,170,64,12.15,86.6,1.268
2482,mango,raw,0.5499,0.3868,175,157,63,12.61,87.74,1.2752
2483,mango,raw,0.5562,0.3795,181,161,61,12.31,88.01,1.3555
2484,mango,raw,0.5478,0.3852,180,162,60,15.7,88.34,1.5177
2485,mango,raw,0.5489,0.3774,177,161,68,14.97,85.37,1.3653
2486,mango,raw,0.5548,0.3818,173,166,58,14.17,86.7,1.7826
2487,mango,raw,0.5563,0.3916,175,162,65,14.43,88.03,1.5117
2488,mango,raw,0.5481,0.3838,180,165,69,13.42,87.16,1.362
2489,mango,raw,0.5519,0.3871,179,163,61,14.45,89.74,1.6568
2490,mango,raw,0.5532,0.3818,170,159,63,11.71,89.93,1.5571
2491,mango,raw,0.5494,0.3928,176,164,68,14.76,90.55,1.2489
2492,mango,raw,0.5625,0.3898,181,161,69,14.42,90.72,1.2987
2493,mango,raw,0.5491,0.3844,180,165,65,12.12,87.71,1.491
2494,mango,raw,0.5539,0.389,179,164,71,14.88,85.1,1.4722
2495,mango,raw,0.5422,0.3845,180,161,67,11.83,87.42,1.4199
2496,mango,raw,0.5494,0.3924,184,161,57,12.4,86.21,1.6254
2497,mango,raw,0.5353,0.3935,176,162,65,14.15,86.48,1.4608
2498,mango,raw,0.55,0.3774,180,167,57,14.91,88.96,1.4147
2499,mango,raw,0.5432,0.38,179,160,65,12.72,88.36,1.7147
2500,mango,raw,0.5685,0.3978,188,166,62,14.38,88.82,1.3119
2501,mango,raw,0.5508,0.3786,187,165,71,13.76,86.34,1.3356
2502,mango,raw,0.5576,0.3983,179,164,60,14.38,88.5,1.4242
2503,mango,raw,0.5561,0.3973,177,160,61,12.7,89.05,1.3077
2504,mango,raw,0.5503,0.3842,188,168,64,13.74,87.72,1.4556
2505,mango,raw,0.5687,0.3914,176,171,62,11.71,86.17,1.943
2506,mango,raw,0.5589,0.3767,186,160,67,12.18,86.94,1.2976
2507,mango,raw,0.5434,0.3837,183,165,67,12.51,85.44,1.7179
2508,mango,raw,0.5485,0.384,181,162,65,14.13,86.59,1.5206
2509,mango,raw,0.557,0.3859,181,167,69,13.86,87.7,1.5532
2510,mango,raw,0.5431,0.3871,185,167,65,12.65,87.92,1.5711
2511,mango,raw,0.5663,0.3914,184,175,65,12.17,87.2,1.5599
2512,mango,raw,0.5482,0.3935,175,166,60,12.74,87.49,1.7558
2513,mango,raw,0.5635,0.3932,182,163,71,14.82,88.29,1.6095
2514,mango,raw,0.5569,0.3911,182,167,70,11.42,89.67,1.3675
2515,mango,raw,0.551,0.382,183,172,66,12.35,89.96,1.5584
2516,mango,raw,0.5556,0.3767,180,166,66,12.8,88.28,1.8983
2517,mango,raw,0.5432,0.3858,180,162,61,13.4,87.53,1.3803
2518,mango,raw,0.5561,0.378,179,166,62,15.1,88.74,1.4046
2519,mango,raw,0.5585,0.3767,189,166,66,13.03,89.57,1.2745
2520,mango,raw,0.5466,0.3803,181,171,68,14.41,85.04,1.1516
2521,mango,raw,0.5435,0.3906,176,166,58,13.12,87.39,1.5561
2522,mango,raw,0.5461,0.3857,184,165,56,15.25,89.92,1.2418
2523,mango,raw,0.5564,0.3832,179,167,70,14.75,89.44,1.2498
2524,mango,raw,0.5355,0.3892,177,163,66,14.68,87.71,1.6343
2525,mango,raw,0.5584,0.3883,176,166,62,15.21,88.0,1.3149
2526,mango,raw,0.556,0.3887,186,170,64,14.66,89.03,1.8103
2527,mango,raw,0.5543,0.3788,177,160,60,15.35,90.01,1.7517
2528,mango,raw,0.5416,0.3835,182,165,68,12.08,89.95,1.5446
2529,mango,raw,0.5573,0.3939,182,157,62,13.33,86.4,1.3852
2530,mango,raw,0.5423,0.3757,177,168,61,15.06,89.72,1.2399
2531,mango,raw,0.5461,0.3841,178,164,67,14.02,89.03,1.6652
2532,mango,raw,0.5527,0.3793,171,169,62,14.31,87.4,1.4737
2533,mango,raw,0.5586,0.3798,180,168,63,12.48,89.07,1.4632
2534,mango,raw,0.549,0.3837,177,168,63,12.44,87.6,1.715
2535,mango,raw,0.5527,0.393,185,166,60,14.84,89.87,1.3594
2536,mango,raw,0.5429,0.3839,182,163,70,12.41,84.24,1.2315
2537,mango,raw,0.5583,0.3814,177,164,66,12.7,89.24,1.329
2538,mango,raw,0.5567,0.3799,178,159,68,12.34,89.51,1.8864
2539,mango,raw,0.5492,0.3851,178,164,71,15.13,88.29,1.4077
2540,mango,raw,0.5447,0.3892,180,162,64,15.79,86.18,1.3152
2541,mango,raw,0.5557,0.3869,180,167,66,12.75,89.86,1.3906
2542,mango,raw,0.5536,0.3855,180,166,67,13.13,86.89,1.4097
2543,mango,raw,0.5522,0.388,182,167,63,14.41,85.06,1.3097
2544,mango,raw,0.5516,0.3796,182,161,62,12.93,85.59,1.5234
2545,mango,raw,0.5489,0.3869,175,165,59,15.64,89.0,1.6513
2546,mango,raw,0.5423,0.3862,182,167,65,12.69,86.47,1.4849
2547,mango,raw,0.5521,0.382,177,164,69,14.61,85.07,1.61
2548,mango,raw,0.5525,0.3705,182,159,74,13.24,85.49,1.7646
2549,mango,raw,0.5498,0.3837,180,174,62,13.96,87.11,1.444
2550,mango,raw,0.5516,0.3842,175,164,65,15.18,83.54,1.5631
2551,mango,raw,0.542,0.3944,182,160,70,13.4,88.37,1.3959
2552,mango,raw,0.5488,0.3834,182,159,61,13.83,90.74,1.3708
2553,mango,raw,0.5429,0.3915,179,163,62,15.63,88.49,1.4365
2554,mango,raw,0.5394,0.3765,184,163,67,15.86,90.31,1.645
2555,mango,raw,0.5513,0.387,179,164,65,15.86,88.09,1.6304
2556,mango,raw,0.549,0.3907,180,165,63,14.36,88.46,1.4072
2557,mango,raw,0.5467,0.3848,179,163,66,14.86,84.83,1.4911
2558,mango,raw,0.5428,0.3714,183,162,66,14.41,87.46,1.5686
2559,mango,raw,0.5459,0.3876,182,166,73,15.53,87.71,1.2487
2560,mango,raw,0.5606,0.3734,178,165,66,14.54,84.18,1.5427
2561,mango,raw,0.5447,0.393,178,156,70,13.57,84.14,1.4698
2562,mango,raw,0.5572,0.3832,178,163,67,16.33,87.64,1.6853
2563,mango,raw,0.5622,0.3827,181,158,60,15.07,86.48,1.4143
2564,mango,raw,0.5525,0.3833,181,168,67,14.55,84.35,1.6753
2565,mango,raw,0.5501,0.3894,187,164,73,15.02,85.24,1.4071
2566,mango,raw,0.5479,0.3895,177,170,65,15.96,88.39,1.4478
2567,mango,raw,0.5489,0.3812,178,155,66,13.35,84.62,1.5632
2568,mango,raw,0.5535,0.3834,183,161,62,13.86,89.25,1.5068
2569,mango,raw,0.5404,0.3859,182,174,66,14.9,87.51,1.3324
2570,mango,raw,0.5439,0.3958,179,161,71,12.51,84.93,1.4907
2571,mango,raw,0.5482,0.3881,176,164,67,14.2,90.49,1.4417
2572,mango,raw,0.5429,0.377,186,166,65,14.92,87.63,1.4328
2573,mango,raw,0.5459,0.3698,180,167,69,15.3,85.67,1.3147
2574,mango,raw,0.5432,0.3851,189,162,65,13.51,85.02,1.3511
2575,mango,raw,0.5594,0.3833,178,161,62,13.67,87.54,1.6156
2576,mango,raw,0.5428,0.3916,179,159,61,14.19,85.94,1.9076
2577,mango,raw,0.5456,0.3869,187,160,70,14.9,85.66,1.5008
2578,mango,raw,0.5445,0.3881,181,162,68,16.07,87.76,1.9902
2579,mango,raw,0.5555,0.3916,181,171,62,14.79,87.95,1.5133
2580,mango,raw,0.5487,0.3729,178,167,66,12.66,88.17,1.2647
2581,mango,raw,0.5529,0.379,183,166,71,15.55,84.82,1.2464
2582,mango,raw,0.5461,0.3852,186,163,68,14.16,91.73,1.3407
2583,mango,raw,0.5518,0.3834,180,160,66,15.08,83.41,1.5956
2584,mango,raw,0.5489,0.3857,185,167,66,14.51,87.18,1.5699
2585,mango,raw,0.5474,0.3932,173,160,64,15.87,86.06,1.5325
2586,mango,raw,0.5456,0.3891,182,164,66,15.47,88.9,1.7065
2587,mango,raw,0.5564,0.385,180,166,62,15.63,87.92,1.5216
